shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
T_pm_2018,38.539866,-121.726746,270
T_pm_2018,38.53997,-121.728054,271
T_pm_2018,38.540006,-121.728904,272
T_pm_2018,38.540015,-121.72993,273
T_pm_2018,38.540022,-121.730644,274
T_pm_2018,38.539969,-121.731175,275
T_pm_2018,38.539857,-121.732208,276
T_pm_2018,38.539828,-121.733054,277
T_pm_2018,38.539839,-121.733904,278
T_pm_2018,38.540222,-121.736291,279
T_pm_2018,38.540587,-121.737946,280
T_pm_2018,38.540672,-121.738179,281
T_pm_2018,38.540813,-121.738585,282
T_pm_2018,38.541995,-121.740695,283
T_pm_2018,38.540997,-121.745992,284
T_pm_2018,38.540916,-121.746087,285
T_pm_2018,38.540164,-121.745843,286
T_pm_2018,38.540083,-121.746069,287
A_outbound,38.539326,-121.753682,1
A_outbound,38.539107,-121.754026,2
A_outbound,38.53909,-121.752047,3
A_outbound,38.539055,-121.749776,4
A_outbound,38.539431,-121.747756,5
A_outbound,38.54018,-121.745799,6
A_outbound,38.540951,-121.74602,7
A_outbound,38.541364,-121.743951,8
A_outbound,38.542668,-121.744333,9
A_outbound,38.543776,-121.738144,10
A_outbound,38.544157,-121.738105,11
A_outbound,38.544562,-121.738186,12
A_outbound,38.545073,-121.738296,13
A_outbound,38.545893,-121.733724,14
A_outbound,38.5484,-121.734425,15
A_outbound,38.548701,-121.732635,16
A_outbound,38.548694,-121.731405,17
A_outbound,38.548638,-121.729194,18
A_outbound,38.548663,-121.727603,19
A_outbound,38.54881,-121.725786,20
A_outbound,38.548949,-121.725188,21
A_outbound,38.549097,-121.724781,22
A_outbound,38.549317,-121.724402,23
A_outbound,38.549653,-121.723978,24
A_outbound,38.550499,-121.72303,25
A_outbound,38.550871,-121.722567,26
A_outbound,38.55104,-121.722294,27
A_outbound,38.55125,-121.721691,28
A_outbound,38.551425,-121.720871,29
A_outbound,38.551555,-121.720271,30
A_outbound,38.551593,-121.71999,31
A_outbound,38.551726,-121.719499,32
A_outbound,38.551851,-121.719049,33
A_outbound,38.552333,-121.717121,34
A_outbound,38.55261,-121.715986,35
A_outbound,38.552912,-121.714744,36
A_outbound,38.553096,-121.714027,37
A_outbound,38.553419,-121.712684,38
A_outbound,38.553661,-121.712058,39
A_outbound,38.554328,-121.710902,40
A_outbound,38.554533,-121.710226,41
A_outbound,38.554584,-121.710065,42
A_outbound,38.554715,-121.709093,43
A_outbound,38.554838,-121.707911,44
A_outbound,38.554961,-121.707392,45
A_outbound,38.555147,-121.706896,46
A_outbound,38.555329,-121.706541,47
A_outbound,38.555717,-121.706044,48
A_outbound,38.55586,-121.705854,49
A_outbound,38.556511,-121.705354,50
A_outbound,38.556946,-121.70517,51
A_outbound,38.557687,-121.705027,52
A_outbound,38.557897,-121.704684,53
A_outbound,38.557904,-121.703072,54
A_outbound,38.55793,-121.699745,55
A_outbound,38.557984,-121.698862,56
A_outbound,38.558102,-121.698292,57
A_outbound,38.55862,-121.696992,58
A_outbound,38.558791,-121.696303,59
A_outbound,38.558854,-121.695543,60
A_outbound,38.558838,-121.69464,61
A_outbound,38.558721,-121.694327,62
A_outbound,38.558576,-121.69419,63
A_outbound,38.556477,-121.694205,64
A_outbound,38.553882,-121.694383,65
A_outbound,38.552446,-121.694452,66
A_outbound,38.550451,-121.694469,67
A_outbound,38.550527,-121.694063,68
A_outbound,38.550847,-121.693545,69
A_outbound,38.551445,-121.692601,70
A_outbound,38.55186,-121.691889,71
A_outbound,38.550917,-121.690979,72
A_inbound,38.550914,-121.69098,1
A_inbound,38.549965,-121.690059,2
A_inbound,38.54916,-121.689449,3
A_inbound,38.548909,-121.690059,4
A_inbound,38.548763,-121.690819,5
A_inbound,38.548722,-121.692862,6
A_inbound,38.548789,-121.693917,7
A_inbound,38.548941,-121.694191,8
A_inbound,38.549066,-121.694305,9
A_inbound,38.5493,-121.694303,10
A_inbound,38.5505,-121.694298,11
A_inbound,38.552395,-121.694292,12
A_inbound,38.553319,-121.694229,13
A_inbound,38.554806,-121.69415,14
A_inbound,38.556241,-121.694068,15
A_inbound,38.55646,-121.694051,16
A_inbound,38.558936,-121.694043,17
A_inbound,38.558976,-121.695564,18
A_inbound,38.558917,-121.696301,19
A_inbound,38.558759,-121.696958,20
A_inbound,38.558379,-121.697805,21
A_inbound,38.558074,-121.698855,22
A_inbound,38.558044,-121.699692,23
A_inbound,38.557981,-121.704355,24
A_inbound,38.558057,-121.705081,25
A_inbound,38.557179,-121.705238,26
A_inbound,38.556523,-121.705469,27
A_inbound,38.555912,-121.705923,28
A_inbound,38.555415,-121.706559,29
A_inbound,38.555144,-121.707123,30
A_inbound,38.554938,-121.707915,31
A_inbound,38.554742,-121.709612,32
A_inbound,38.554672,-121.710109,33
A_inbound,38.554507,-121.710668,34
A_inbound,38.554153,-121.711414,35
A_inbound,38.553766,-121.712032,36
A_inbound,38.553567,-121.7125,37
A_inbound,38.552706,-121.716021,38
A_inbound,38.552586,-121.7165,39
A_inbound,38.551765,-121.71973,40
A_inbound,38.551695,-121.720247,41
A_inbound,38.551465,-121.721319,42
A_inbound,38.55126,-121.722055,43
A_inbound,38.551028,-121.722555,44
A_inbound,38.550566,-121.723141,45
A_inbound,38.549626,-121.724216,46
A_inbound,38.549191,-121.724851,47
A_inbound,38.549045,-121.725224,48
A_inbound,38.548922,-121.725778,49
A_inbound,38.548779,-121.727761,50
A_inbound,38.548808,-121.731416,51
A_inbound,38.548827,-121.731833,52
A_inbound,38.548797,-121.732647,53
A_inbound,38.548573,-121.734,54
A_inbound,38.548485,-121.734445,55
A_inbound,38.545893,-121.733722,56
A_inbound,38.545077,-121.738294,57
A_inbound,38.544146,-121.738105,58
A_inbound,38.543781,-121.738142,59
A_inbound,38.54286,-121.743249,60
A_inbound,38.541561,-121.742887,61
A_inbound,38.540947,-121.74602,62
A_inbound,38.540179,-121.745797,63
A_inbound,38.539436,-121.747751,64
A_inbound,38.539056,-121.74978,65
A_inbound,38.539097,-121.752749,66
A_inbound,38.53941,-121.753068,67
A_inbound,38.539328,-121.753679,68
A_trip_IB,38.551527,-121.721064,1
A_trip_IB,38.551254,-121.722099,2
A_trip_IB,38.550325,-121.72339,3
A_trip_IB,38.549108,-121.72506,4
A_trip_IB,38.54884,-121.726275,5
A_trip_IB,38.54874,-121.730557,6
A_trip_IB,38.548797,-121.732647,7
A_trip_IB,38.548461,-121.734499,8
A_trip_IB,38.545903,-121.733748,9
A_trip_IB,38.545073,-121.738296,10
A_trip_IB,38.54507,-121.738352,11
A_trip_IB,38.544514,-121.738222,12
A_trip_IB,38.544178,-121.738144,13
A_trip_IB,38.543806,-121.73819,14
A_trip_IB,38.543579,-121.739236,15
A_trip_IB,38.54286,-121.743249,16
A_trip_IB,38.541561,-121.742887,17
A_trip_IB,38.540944,-121.746054,18
A_trip_IB,38.540164,-121.745843,19
A_trip_IB,38.539431,-121.747756,20
A_trip_IB,38.539098,-121.749547,21
A_trip_IB,38.539055,-121.749776,22
A_trip_IB,38.539094,-121.752562,23
A_trip_IB,38.539097,-121.752791,24
A_trip_IB,38.539347,-121.753004,25
A_trip_IB,38.539261,-121.753785,26
A_MU_outbound,38.54365,-121.750075,1
A_MU_outbound,38.546174,-121.750785,2
A_MU_outbound,38.546179,-121.747924,3
A_MU_outbound,38.546178,-121.746137,4
A_MU_outbound,38.546211,-121.745734,5
A_MU_outbound,38.546029,-121.745301,6
A_MU_outbound,38.542672,-121.744336,7
A_MU_outbound,38.54378,-121.738147,8
A_MU_outbound,38.544161,-121.738108,9
A_MU_outbound,38.544768,-121.73824,10
A_MU_outbound,38.545077,-121.738299,11
A_MU_outbound,38.545897,-121.733727,12
A_MU_outbound,38.548404,-121.734428,13
A_MU_outbound,38.548705,-121.732638,14
A_MU_outbound,38.54867,-121.731009,15
A_MU_outbound,38.548661,-121.727994,16
A_MU_outbound,38.548695,-121.727018,17
A_MU_outbound,38.548821,-121.726025,18
A_MU_outbound,38.548953,-121.725191,19
A_MU_outbound,38.549476,-121.724176,20
A_MU_outbound,38.550344,-121.723198,21
A_MU_outbound,38.550875,-121.72257,22
A_MU_outbound,38.551044,-121.722297,23
A_MU_outbound,38.551284,-121.72161,24
A_MU_outbound,38.551518,-121.720366,25
A_MU_outbound,38.551512,-121.720083,26
A_MU_outbound,38.551602,-121.719967,27
A_MU_outbound,38.552625,-121.715982,28
A_MU_outbound,38.553498,-121.712276,29
A_MU_outbound,38.554262,-121.711053,30
A_MU_outbound,38.554588,-121.710068,31
A_MU_outbound,38.554785,-121.708475,32
A_MU_outbound,38.554999,-121.707249,33
A_MU_outbound,38.555445,-121.706322,34
A_MU_outbound,38.555864,-121.705857,35
A_MU_outbound,38.556642,-121.705296,36
A_MU_outbound,38.557775,-121.704948,37
A_MU_outbound,38.557901,-121.704687,38
A_MU_outbound,38.557962,-121.699294,39
A_MU_outbound,38.557966,-121.698597,40
A_MU_outbound,38.558415,-121.697438,41
A_MU_outbound,38.558734,-121.696634,42
A_MU_outbound,38.558898,-121.695525,43
A_MU_outbound,38.558816,-121.694572,44
A_MU_outbound,38.558725,-121.69433,45
A_MU_outbound,38.55836,-121.694198,46
A_MU_outbound,38.556847,-121.694263,47
A_MU_outbound,38.550652,-121.694499,48
A_MU_outbound,38.550458,-121.694266,49
A_MU_outbound,38.550615,-121.693866,50
A_MU_outbound,38.551864,-121.691892,51
A_MU_outbound,38.551414,-121.691432,52
A_MU_outbound,38.551192,-121.691219,53
A_MU_outbound,38.551138,-121.691162,54
A_MU_outbound,38.551082,-121.691108,55
A_MU_outbound,38.551052,-121.691077,56
A_MU_outbound,38.55099,-121.691013,57
A_MU_outbound,38.550954,-121.690985,58
A_MU_inbound,38.550954,-121.690985,1
A_MU_inbound,38.550428,-121.690511,2
A_MU_inbound,38.550162,-121.690232,3
A_MU_inbound,38.549939,-121.690033,4
A_MU_inbound,38.549226,-121.689518,5
A_MU_inbound,38.54918,-121.689492,6
A_MU_inbound,38.548857,-121.690216,7
A_MU_inbound,38.548828,-121.690462,8
A_MU_inbound,38.54874,-121.691745,9
A_MU_inbound,38.548735,-121.692978,10
A_MU_inbound,38.548828,-121.694346,11
A_MU_inbound,38.550854,-121.694309,12
A_MU_inbound,38.553266,-121.694277,13
A_MU_inbound,38.555615,-121.694126,14
A_MU_inbound,38.557029,-121.694078,15
A_MU_inbound,38.558936,-121.694043,16
A_MU_inbound,38.558955,-121.695087,17
A_MU_inbound,38.558929,-121.695999,18
A_MU_inbound,38.558759,-121.696958,19
A_MU_inbound,38.558086,-121.698665,20
A_MU_inbound,38.558028,-121.700033,21
A_MU_inbound,38.55799,-121.704866,22
A_MU_inbound,38.558019,-121.705081,23
A_MU_inbound,38.557449,-121.705172,24
A_MU_inbound,38.556689,-121.705413,25
A_MU_inbound,38.556282,-121.705617,26
A_MU_inbound,38.555912,-121.705923,27
A_MU_inbound,38.555431,-121.706508,28
A_MU_inbound,38.555104,-121.707226,29
A_MU_inbound,38.554894,-121.708197,30
A_MU_inbound,38.554785,-121.709163,31
A_MU_inbound,38.554672,-121.71,32
A_MU_inbound,38.554546,-121.710471,33
A_MU_inbound,38.554281,-121.711132,34
A_MU_inbound,38.55395,-121.711732,35
A_MU_inbound,38.553694,-121.712097,36
A_MU_inbound,38.553488,-121.712768,37
A_MU_inbound,38.552746,-121.716008,38
A_MU_inbound,38.552322,-121.717692,39
A_MU_inbound,38.551806,-121.719591,40
A_MU_inbound,38.55171,-121.71994,41
A_MU_inbound,38.551735,-121.720134,42
A_MU_inbound,38.551713,-121.72023,43
A_MU_inbound,38.55168,-121.720283,44
A_MU_inbound,38.551338,-121.721946,45
A_MU_inbound,38.550988,-121.722628,46
A_MU_inbound,38.550522,-121.723186,47
A_MU_inbound,38.549545,-121.724312,48
A_MU_inbound,38.549155,-121.724913,49
A_MU_inbound,38.549012,-121.725294,50
A_MU_inbound,38.548903,-121.725841,51
A_MU_inbound,38.54884,-121.726275,52
A_MU_inbound,38.548807,-121.72678,53
A_MU_inbound,38.548727,-121.72811,54
A_MU_inbound,38.548744,-121.730857,55
A_MU_inbound,38.548811,-121.731602,56
A_MU_inbound,38.548794,-121.732509,57
A_MU_inbound,38.548723,-121.733314,58
A_MU_inbound,38.548622,-121.733909,59
A_MU_inbound,38.548485,-121.734445,60
A_MU_inbound,38.545893,-121.733724,61
A_MU_inbound,38.545077,-121.738299,62
A_MU_inbound,38.54507,-121.738352,63
A_MU_inbound,38.544256,-121.738167,64
A_MU_inbound,38.544072,-121.738149,65
A_MU_inbound,38.543853,-121.738154,66
A_MU_inbound,38.543764,-121.738175,67
A_MU_inbound,38.543756,-121.738328,68
A_MU_inbound,38.543381,-121.740332,69
A_MU_inbound,38.543109,-121.741904,70
A_MU_inbound,38.542957,-121.742639,71
A_MU_inbound,38.542909,-121.743138,72
A_MU_inbound,38.54286,-121.743249,73
A_MU_inbound,38.542303,-121.743108,74
A_MU_inbound,38.541561,-121.742887,75
A_MU_inbound,38.541495,-121.743245,76
A_MU_inbound,38.54145,-121.743673,77
A_MU_inbound,38.541364,-121.743951,78
A_MU_inbound,38.542039,-121.74409,79
A_MU_inbound,38.542412,-121.744272,80
A_MU_inbound,38.542689,-121.744342,81
A_MU_inbound,38.546062,-121.745278,82
A_MU_inbound,38.546406,-121.745382,83
A_MU_inbound,38.546404,-121.745458,84
A_MU_inbound,38.546296,-121.745843,85
A_MU_inbound,38.546291,-121.746903,86
A_MU_inbound,38.54627,-121.750001,87
A_MU_inbound,38.54628,-121.750794,88
A_MU_inbound,38.546074,-121.750832,89
A_MU_inbound,38.543984,-121.750172,90
A_MU_inbound,38.54403,-121.749905,91
A_MU_inbound,38.54336,-121.749698,92
A_MU_inbound,38.543308,-121.749961,93
A_MU_inbound,38.543543,-121.750044,94
A_MU_trip_IB,38.551489,-121.721222,1
A_MU_trip_IB,38.551254,-121.722099,2
A_MU_trip_IB,38.551042,-121.722528,3
A_MU_trip_IB,38.549414,-121.724497,4
A_MU_trip_IB,38.54903,-121.725144,5
A_MU_trip_IB,38.548883,-121.72589,6
A_MU_trip_IB,38.548753,-121.727252,7
A_MU_trip_IB,38.548743,-121.730446,8
A_MU_trip_IB,38.548785,-121.732012,9
A_MU_trip_IB,38.548797,-121.732647,10
A_MU_trip_IB,38.548485,-121.734445,11
A_MU_trip_IB,38.548378,-121.73449,12
A_MU_trip_IB,38.545959,-121.733822,13
A_MU_trip_IB,38.545903,-121.733748,14
A_MU_trip_IB,38.545073,-121.738296,15
A_MU_trip_IB,38.54507,-121.738352,16
A_MU_trip_IB,38.544178,-121.738144,17
A_MU_trip_IB,38.54379,-121.738165,18
A_MU_trip_IB,38.54301,-121.742478,19
A_MU_trip_IB,38.542876,-121.743264,20
A_MU_trip_IB,38.541585,-121.742902,21
A_MU_trip_IB,38.541392,-121.743959,22
A_MU_trip_IB,38.546429,-121.745386,23
A_MU_trip_IB,38.546272,-121.745914,24
A_MU_trip_IB,38.54628,-121.750794,25
A_MU_trip_IB,38.546166,-121.75087,26
A_MU_trip_IB,38.543984,-121.750172,27
A_MU_trip_IB,38.54403,-121.749905,28
A_MU_trip_IB,38.543449,-121.749745,29
A_MU_trip_IB,38.543407,-121.750021,30
A_MU_trip_IB,38.543702,-121.7501,31
A_MU_trip_IB,38.543772,-121.750111,32
B_outbound,38.543635,-121.749568,1
B_outbound,38.543431,-121.749515,2
B_outbound,38.543343,-121.75,3
B_outbound,38.54617,-121.750782,4
B_outbound,38.54628,-121.750794,5
B_outbound,38.546308,-121.754003,6
B_outbound,38.546328,-121.755913,7
B_outbound,38.546388,-121.758672,8
B_outbound,38.546415,-121.761819,9
B_outbound,38.547493,-121.761847,10
B_outbound,38.548015,-121.76202,11
B_outbound,38.54843,-121.762293,12
B_outbound,38.549459,-121.763054,13
B_outbound,38.549753,-121.763277,14
B_outbound,38.550435,-121.7639,15
B_outbound,38.550772,-121.764301,16
B_outbound,38.551036,-121.764629,17
B_outbound,38.55131,-121.764843,18
B_outbound,38.551647,-121.765001,19
B_outbound,38.552562,-121.764998,20
B_outbound,38.55333,-121.764985,21
B_outbound,38.556465,-121.764891,22
B_outbound,38.557885,-121.764885,23
B_outbound,38.558454,-121.764752,24
B_outbound,38.558623,-121.764599,25
B_outbound,38.55857,-121.764247,26
B_outbound,38.558531,-121.763534,27
B_outbound,38.558508,-121.762821,28
B_outbound,38.55852,-121.762183,29
B_outbound,38.558514,-121.761481,30
B_outbound,38.558451,-121.760863,31
B_outbound,38.558399,-121.76069,32
B_outbound,38.558787,-121.760593,33
B_outbound,38.559135,-121.760595,34
B_outbound,38.559502,-121.760543,35
B_outbound,38.559968,-121.760568,36
B_outbound,38.56003,-121.76073,37
B_outbound,38.560028,-121.761085,38
B_outbound,38.56003,-121.761243,39
B_inbound,38.560005,-121.761152,1
B_inbound,38.560017,-121.761462,2
B_inbound,38.560029,-121.761816,3
B_inbound,38.560012,-121.762171,4
B_inbound,38.560018,-121.762499,5
B_inbound,38.560022,-121.762822,6
B_inbound,38.56003,-121.763153,7
B_inbound,38.560049,-121.763588,8
B_inbound,38.560034,-121.763851,9
B_inbound,38.559799,-121.763855,10
B_inbound,38.559566,-121.763873,11
B_inbound,38.559437,-121.763909,12
B_inbound,38.559343,-121.763992,13
B_inbound,38.558623,-121.764601,14
B_inbound,38.558452,-121.764748,15
B_inbound,38.557887,-121.764881,16
B_inbound,38.557061,-121.764887,17
B_inbound,38.556377,-121.764893,18
B_inbound,38.555938,-121.764908,19
B_inbound,38.555272,-121.764926,20
B_inbound,38.553336,-121.76498,21
B_inbound,38.551646,-121.765003,22
B_inbound,38.551301,-121.76484,23
B_inbound,38.551036,-121.764629,24
B_inbound,38.55043,-121.7639,25
B_inbound,38.549746,-121.763273,26
B_inbound,38.549458,-121.763062,27
B_inbound,38.548429,-121.762297,28
B_inbound,38.548012,-121.762022,29
B_inbound,38.547492,-121.761845,30
B_inbound,38.546308,-121.76182,31
B_inbound,38.546279,-121.760248,32
B_inbound,38.546222,-121.758841,33
B_inbound,38.546185,-121.754069,34
B_inbound,38.546172,-121.750778,35
B_inbound,38.543984,-121.750172,36
B_inbound,38.544058,-121.749697,37
B_inbound,38.54364,-121.749567,38
B_outbound_only,38.543634,-121.749565,1
B_outbound_only,38.543433,-121.749518,2
B_outbound_only,38.543345,-121.749998,3
B_outbound_only,38.546176,-121.750784,4
B_outbound_only,38.546279,-121.750795,5
B_outbound_only,38.546296,-121.752791,6
B_outbound_only,38.546319,-121.754861,7
B_outbound_only,38.546343,-121.756622,8
B_outbound_only,38.546387,-121.758685,9
B_outbound_only,38.546418,-121.761819,10
B_outbound_only,38.54749,-121.761844,11
B_outbound_only,38.548009,-121.762014,12
B_outbound_only,38.548435,-121.762292,13
B_outbound_only,38.549465,-121.763057,14
B_outbound_only,38.549771,-121.763297,15
B_outbound_only,38.550435,-121.763894,16
B_outbound_only,38.550775,-121.764299,17
B_outbound_only,38.551037,-121.764628,18
B_outbound_only,38.551309,-121.764845,19
B_outbound_only,38.551644,-121.765,20
B_outbound_only,38.552567,-121.764998,21
B_outbound_only,38.553333,-121.764984,22
B_outbound_only,38.554052,-121.764964,23
B_outbound_only,38.555524,-121.764922,24
B_outbound_only,38.556283,-121.764897,25
B_outbound_only,38.557223,-121.764888,26
B_outbound_only,38.557882,-121.764884,27
B_outbound_only,38.558453,-121.764754,28
B_outbound_only,38.558625,-121.7646,29
B_outbound_only,38.55857,-121.764231,30
B_outbound_only,38.558514,-121.76148,31
B_outbound_only,38.558454,-121.760869,32
B_outbound_only,38.558401,-121.760682,33
B_outbound_only,38.558625,-121.760625,34
B_outbound_only,38.558783,-121.760596,35
B_outbound_only,38.559258,-121.760574,36
B_outbound_only,38.559969,-121.760567,37
B_outbound_only,38.560036,-121.760729,38
B_outbound_only,38.560029,-121.761227,39
C_outbound,38.539112,-121.753101,1
C_outbound,38.539101,-121.754618,2
C_outbound,38.539152,-121.756188,3
C_outbound,38.539194,-121.757414,4
C_outbound,38.539205,-121.758801,5
C_outbound,38.539172,-121.760741,6
C_outbound,38.542078,-121.76067,7
C_outbound,38.542514,-121.76066,8
C_outbound,38.542778,-121.760607,9
C_outbound,38.543336,-121.760406,10
C_outbound,38.543754,-121.760141,11
C_outbound,38.545797,-121.758817,12
C_outbound,38.545999,-121.758729,13
C_outbound,38.546216,-121.758701,14
C_outbound,38.546394,-121.758675,15
C_outbound,38.547198,-121.758678,16
C_outbound,38.548936,-121.758693,17
C_outbound,38.55078,-121.758678,18
C_outbound,38.550856,-121.759706,19
C_outbound,38.551025,-121.760415,20
C_outbound,38.551202,-121.761482,21
C_outbound,38.551229,-121.76249,22
C_outbound,38.551024,-121.763821,23
C_outbound,38.550833,-121.764228,24
C_outbound,38.550604,-121.764548,25
C_outbound,38.550491,-121.764736,26
C_outbound,38.550302,-121.764951,27
C_outbound,38.550134,-121.765166,28
C_outbound,38.550028,-121.765298,29
C_outbound,38.549917,-121.765556,30
C_outbound,38.549839,-121.765918,31
C_outbound,38.549806,-121.766161,32
C_outbound,38.549803,-121.766464,33
C_outbound,38.549757,-121.766753,34
C_outbound,38.549567,-121.766767,35
C_outbound,38.549291,-121.766818,36
C_outbound,38.549046,-121.766743,37
C_outbound_only,38.539111,-121.753098,1
C_outbound_only,38.539101,-121.7546,2
C_outbound_only,38.539191,-121.757351,3
C_outbound_only,38.539204,-121.758806,4
C_outbound_only,38.539172,-121.76074,5
C_outbound_only,38.542509,-121.760659,6
C_outbound_only,38.542776,-121.760605,7
C_outbound_only,38.543339,-121.760404,8
C_outbound_only,38.543756,-121.76014,9
C_outbound_only,38.5458,-121.758817,10
C_outbound_only,38.546,-121.758728,11
C_outbound_only,38.546391,-121.758673,12
C_outbound_only,38.548936,-121.758693,13
C_outbound_only,38.55078,-121.758685,14
C_outbound_only,38.550856,-121.759709,15
C_outbound_only,38.551024,-121.76041,16
C_outbound_only,38.551084,-121.760772,17
C_outbound_only,38.551205,-121.761482,18
C_outbound_only,38.551228,-121.762499,19
C_outbound_only,38.551031,-121.763828,20
C_outbound_only,38.550832,-121.764224,21
C_outbound_only,38.550134,-121.765166,22
C_outbound_only,38.550025,-121.765309,23
C_outbound_only,38.549837,-121.765914,24
C_outbound_only,38.549768,-121.766626,25
C_outbound_only,38.549698,-121.766776,26
C_outbound_only,38.549646,-121.766788,27
C_outbound_only,38.549159,-121.766749,28
C_outbound_only,38.548737,-121.766511,29
C_outbound_only,38.548599,-121.766338,30
C_outbound_only,38.548514,-121.766094,31
C_outbound_only,38.548314,-121.765247,32
C_outbound_only,38.548038,-121.764249,33
C_outbound_only,38.548026,-121.763461,34
C_outbound_only,38.548193,-121.762848,35
C_outbound_only,38.548432,-121.762292,36
C_outbound_only,38.548015,-121.762011,37
C_outbound_only,38.547488,-121.761847,38
C_outbound_only,38.547388,-121.761847,39
D_outbound,38.539322,-121.753679,1
D_outbound,38.539093,-121.754044,2
D_outbound,38.539152,-121.756182,3
